# Data generated with parameters list1 12
0.419701 0.0809055 6.61539e-48 0.216279 0.255647 0.0274669 0.996885 0.170743
# Data generated with parameters list2 12
0.45871 0.0100218 3.98281e-84 0.179973 0.177973 0.173323 0.947487 0.159836
# Data generated with parameters list3 12
0.421946 7.27404e-06 2.08766e-86 0.196032 0.0910088 0.291005 1.06663 0.158893
# Data generated with parameters list4 12
0.427122 0.0152432 4.85233e-24 0.274453 0.0518516 0.23133 0.968252 0.208186
