0.608434 0.144484 0.249225 0.648081 0.592003 0.271481 0.553351
0.604945 0.159062 0.219854 0.645069 0.557116 0.290462 0.556182
0.59838 0.14952 0.217346 0.645826 0.57465 0.250448 0.545336
0.617184 0.146974 0.235689 0.653913 0.582294 0.272826 0.560111
0.595127 0.153534 0.233736 0.626724 0.556593 0.242283 0.537263
