0.0109185 0.0107951 0.00960912 0.00764845 0.0106687 0.00705643 0.00967703
0.00688911 0.00928168 0.0192403 0.00245844 0.00757691 0.00534859 0.00948052
0.00821146 0.0199774 0.029496 0.0105639 0.00489281 0.00731625 0.0136826
0.00714622 0.0154956 0.00264844 0.00975408 0.010368 0.0216957 0.0112174
0.00746217 0.00886398 0.00423242 0.0140014 0.0271527 0.00794086 0.0120785
0.0100621 0.017271 0.0101451 0.00975413 0.0107672 0.0136537 0.0113422
0.0114175 0.0164652 0.0221899 0.00249823 0.00424842 0.00483782 0.00994919
0.00622042 0.0158722 0.00733126 0.0127903 0.00902705 0.0295521 0.0114641
0.0106189 0.0195335 0.0143793 0.012331 0.013517 0.0153554 0.0141841
0.0141697 0.00947729 0.0145262 0.0115992 0.00844479 0.0196723 0.0125835
0.00602605 0.0108032 0.0056918 0.00411878 0.00631509 0.0107276 0.00720036
0.00606915 0.0166957 0.00938227 0.0112245 0.00330349 0.0088355 0.00988778
0.0150076 0.00438179 0.00339072 0.00693913 0.00300366 0.00295804 0.00619479
0.00357006 0.00360903 0.0068907 0.0108654 0.00742739 0.00484873 0.00649144
0.00515689 0.0141828 0.00456581 0.01696 0.00635889 0.0143272 0.0102594
0.00372758 0.00565797 0.00490844 0.0148161 0.0166387 0.0132889 0.00887827
0.00998328 0.0328954 0.0159562 0.00766672 0.0170806 0.0160221 0.0167901
0.0159244 0.00507804 0.0169674 0.0123467 0.0179265 0.0113861 0.013517
0.011376 0.0183103 0.00353918 0.00901603 0.00366128 0.00245137 0.00887912
0.00356211 0.0107263 0.0087581 0.00467797 0.00475747 0.00278573 0.00601473
0.00270114 0.00288235 0.0181887 0.0131158 0.00805141 0.00406167 0.00881151
0.00617733 0.0128453 0.0111016 0.0242499 0.019334 0.0061767 0.0141728
0.00705296 0.00520206 0.0165799 0.00286706 0.00970412 0.00717664 0.00792825
0.00586486 0.00670512 0.0146248 0.00709984 0.0154279 0.0177901 0.0114241
0.0207426 0.0049028 0.0153216 0.006687 0.0180186 0.0138223 0.0146723
0.00481796 0.0107923 0.00609621 0.00827837 0.0114037 0.00764599 0.00755431
0.014083 0.0150892 0.0133241 0.0149467 0.0101899 0.0151278 0.0139321
0.0200242 0.00808445 0.00950668 0.00886099 0.0108544 0.0133772 0.0115905
0.00406687 0.00538525 0.0131579 0.0115298 0.00906355 0.00781332 0.00846582
0.0105621 0.0153983 0.0136256 0.0049642 0.0124669 0.0219911 0.0130945
0.0122676 0.020367 0.00616678 0.0130542 0.0115565 0.011374 0.012127
0.00671123 0.0150159 0.00536575 0.0169248 0.0129838 0.0172893 0.0126465
0.00642646 0.00384402 0.0206332 0.0187886 0.00344444 0.00672278 0.0103574
0.00769596 0.00264307 0.010631 0.00380525 0.0131557 0.0136976 0.00907123
0.00978022 0.00785322 0.00827822 0.0203157 0.00313923 0.00917666 0.00996184
0.00732018 0.0156594 0.0163401 0.021269 0.0103689 0.00524124 0.0132292
0.0160666 0.0155031 0.00981397 0.00663835 0.00725104 0.0152794 0.0126216
0.0131788 0.0176677 0.00730249 0.0108955 0.0176778 0.00858184 0.0115951
0.0129363 0.00673398 0.0143773 0.0110919 0.0107652 0.00876582 0.010536
0.00663355 0.0207483 0.00915749 0.00810341 0.0140538 0.0173065 0.0127227
0.0098865 0.00989532 0.00764751 0.00926873 0.00812207 0.00729633 0.00848398
0.00462708 0.00391216 0.0159727 0.00678649 0.0101265 0.0180256 0.00959913
0.00755567 0.00514066 0.00185172 0.00750426 0.00536789 0.010977 0.00662924
0.0149082 0.00635829 0.00503518 0.0172437 0.0188487 0.014627 0.0117114
0.00786033 0.0108717 0.0101842 0.013884 0.0149423 0.00670137 0.0108318
0.00596137 0.00485999 0.00636219 0.0156355 0.0113098 0.00384226 0.00819162
0.0231278 0.0226222 0.0257211 0.0057576 0.010611 0.0105551 0.0174174
0.00704789 0.0146819 0.0303789 0.0189692 0.0130594 0.0132299 0.0174191
0.0111904 0.00833189 0.00288255 0.0114406 0.0077969 0.0108777 0.00859583
0.016056 0.0156931 0.00362114 0.00664785 0.00904664 0.0165661 0.0110108
0.00672468 0.00396461 0.0102436 0.00524456 0.00398049 0.0100114 0.00675505
0.0190734 0.00506643 0.013012 0.0222586 0.0115275 0.00797267 0.01365
0.0315015 0.020321 0.00277593 0.00773673 0.0195747 0.0233118 0.0150451
0.0158755 0.0143876 0.00735682 0.00467762 0.018534 0.0280608 0.014756
0.0105871 0.00768658 0.00517003 0.00589127 0.00452844 0.0136427 0.00809662
0.01111 0.00538082 0.01075 0.0102787 0.0139634 0.00962406 0.0102476
0.0170534 0.0140311 0.0121958 0.00995973 0.0123461 0.00729151 0.0125306
0.0142823 0.00823607 0.00432431 0.00476214 0.00542198 0.00644142 0.0068553
0.00671452 0.014088 0.00703257 0.00370214 0.0104046 0.00583666 0.00795621
0.00423722 0.0157337 0.00465442 0.00528322 0.0113604 0.0253656 0.00962078
0.0127632 0.0149613 0.0121171 0.0126589 0.0055131 0.0185747 0.0124939
0.00679765 0.00486672 0.00362972 0.0106294 0.0179709 0.0136527 0.00822285
0.00929157 0.00742576 0.00628512 0.0212669 0.00910672 0.0143936 0.0114447
0.0124186 0.00525863 0.0273243 0.0119369 0.0110654 0.0180359 0.0158851
0.00442722 0.00560469 0.00665173 0.0129127 0.00786857 0.010154 0.00797184
0.0143597 0.0152378 0.0109092 0.0210234 0.00354934 0.0137395 0.0125933
0.013683 0.00656699 0.00547388 0.0132291 0.00562083 0.00682306 0.00795995
0.00708582 0.00954376 0.0109985 0.00438388 0.00192088 0.00749172 0.00678237
0.0239614 0.0106874 0.00773034 0.00702315 0.00882865 0.0109273 0.0108253
