0.17338 0.225826 0.0155877 0.271151 0.107895 0.206161 0.407616
0.15759 0.224411 0.0620475 0.252881 0.0799591 0.223111 0.413994
0.135122 0.256611 0.0431808 0.259566 0.0963818 0.209139 0.406271
0.219651 0.171612 0.0240196 0.287749 0.0745077 0.222461 0.409111
0.179312 0.208384 0.0523319 0.26406 0.0834946 0.212418 0.416738
