0.465027 1.41379e-25 1.85112e-09 0.196277 0.233995 0.104701 0.831145 0.00938345 10
0.468959 9.31709e-16 2.60124e-27 0.205436 0.272339 0.0532664 0.845136 0.00839472 10
0.461008 4.38269e-14 1.52667e-23 0.205877 0.226195 0.10692 0.843126 0.00797308 10
0.466074 4.18658e-14 9.78632e-13 0.190976 0.237424 0.105526 0.839768 0.00842546 10
0.467072 6.37225e-11 2.16472e-33 0.21215 0.236865 0.0839121 0.841576 0.00832203 10
0.464504 1.40677e-14 0.00144914 0.205356 0.24741 0.0812809 0.836693 0.00861726 10
0.466061 1.321e-16 1.20832e-31 0.198545 0.208956 0.126437 0.859099 0.00765567 10
0.462215 3.02695e-11 2.09284e-14 0.203707 0.228572 0.105505 0.837699 0.00619222 10
0.465402 1.24337e-14 8.90788e-17 0.210689 0.256505 0.067404 0.833319 0.00678736 10
0.465551 1.79415e-09 0.0137436 0.16918 0.256728 0.0947981 0.823856 0.00620045 10
0.458962 0.00127649 8.68836e-05 0.201238 0.264341 0.0740961 0.840402 0.00554063 10
0.457964 3.66836e-16 1.33689e-05 0.217301 0.193555 0.131167 0.880273 0.0126009 20
0.462509 4.42963e-16 7.03061e-23 0.228784 0.231171 0.077536 0.897543 0.0119914 20
0.454343 4.22842e-14 3.81025e-19 0.225325 0.198023 0.122309 0.899836 0.0137691 20
0.460813 2.46816e-13 1.05343e-09 0.210163 0.216289 0.112735 0.893474 0.0131509 20
0.459918 3.57028e-09 3.48405e-26 0.236808 0.193134 0.11014 0.899252 0.0122097 20
0.457389 1.24533e-10 0.00146611 0.231372 0.20696 0.102813 0.893161 0.0122342 20
0.461105 2.31358e-16 1.3231e-24 0.218331 0.177345 0.143219 0.911184 0.0101995 20
0.456709 9.97519e-12 2.60149e-12 0.225219 0.188543 0.129529 0.893522 0.00995261 20
0.459041 3.3445e-13 9.27649e-10 0.234371 0.219659 0.0869293 0.884378 0.00934845 20
0.459269 4.65273e-08 0.00842972 0.204654 0.21859 0.109057 0.880498 0.00854773 20
0.440632 0.017071 2.97171e-06 0.230251 0.221001 0.0910419 0.898152 0.00911966 20
0.455355 9.55422e-15 0.00184048 0.219505 0.183555 0.139744 0.894949 0.0154497 30
0.460269 1.44462e-16 3.10506e-17 0.231479 0.220611 0.0876411 0.911699 0.0141083 30
0.451962 5.18129e-14 1.87082e-15 0.227405 0.189173 0.131461 0.915965 0.0162967 30
0.458785 7.02568e-13 1.91476e-06 0.213849 0.20745 0.119914 0.908094 0.0152645 30
0.458098 1.22944e-08 4.17236e-20 0.239081 0.182759 0.120062 0.91447 0.014302 30
0.455297 7.83578e-10 0.00442723 0.22997 0.197585 0.112721 0.907344 0.0135785 30
0.45944 1.31697e-16 5.24008e-18 0.220845 0.16903 0.150685 0.927399 0.0118824 30
0.454507 4.06862e-11 3.03998e-09 0.228599 0.176049 0.140845 0.909909 0.0109236 30
0.457047 4.78129e-13 5.54661e-08 0.237211 0.20939 0.0963521 0.899657 0.0119629 30
0.456402 4.83668e-07 0.0151892 0.200644 0.208599 0.119166 0.894414 0.0102716 30
0.429988 0.0299937 4.95174e-05 0.229806 0.214703 0.0954588 0.913329 0.0115305 30
0.454462 8.5644e-15 0.00338634 0.2209 0.180357 0.140894 0.901144 0.0150451 40
0.459509 4.96432e-17 5.74885e-15 0.234922 0.217053 0.0885158 0.918427 0.014649 40
0.451401 3.86893e-14 4.8841e-13 0.229477 0.187607 0.131515 0.923241 0.017444 40
0.458066 1.07493e-12 6.02236e-06 0.216901 0.205395 0.119632 0.914666 0.0160654 40
0.457362 2.16947e-08 2.62758e-16 0.24191 0.179417 0.12131 0.921582 0.0146272 40
0.454167 1.46221e-09 0.00727784 0.230708 0.194666 0.113181 0.914095 0.0143662 40
0.458704 8.02991e-17 1.42206e-15 0.223267 0.165884 0.152145 0.934582 0.0123673 40
0.45371 3.29823e-11 1.20621e-08 0.231273 0.170744 0.144274 0.917066 0.0116267 40
0.456276 8.69802e-13 4.29618e-07 0.239754 0.206648 0.0973216 0.906237 0.0113819 40
0.455308 7.02104e-07 0.0186495 0.200275 0.206056 0.11971 0.901025 0.0107438 40
0.425442 0.0359911 0.000204353 0.230873 0.21425 0.0932399 0.92061 0.0121213 40
0.453915 5.25397e-15 0.00431034 0.220661 0.177828 0.143286 0.904603 0.0155586 50
0.459096 2.91541e-17 3.1394e-13 0.235827 0.214966 0.0901113 0.921735 0.0151881 50
0.450879 2.77508e-14 7.38626e-12 0.230614 0.185545 0.132963 0.927233 0.0180265 50
0.457767 1.10417e-12 1.41282e-05 0.217956 0.203766 0.120497 0.918147 0.0166379 50
0.456912 2.98195e-08 3.39848e-15 0.242942 0.177188 0.122958 0.925435 0.0150347 50
0.453683 2.19066e-09 0.00858152 0.230352 0.193124 0.11426 0.917688 0.0146582 50
0.458504 4.57563e-17 4.52367e-14 0.223854 0.164666 0.152975 0.938204 0.0128565 50
0.453257 4.5622e-11 2.02863e-08 0.232673 0.167714 0.146356 0.92074 0.0120618 50
0.45592 8.06651e-13 1.0541e-06 0.240619 0.204501 0.0989592 0.909773 0.0117916 50
0.454762 7.8047e-07 0.0198799 0.200418 0.204239 0.120701 0.904711 0.0111271 50
0.423027 0.0391772 0.000259682 0.230948 0.212794 0.0937943 0.924353 0.0125126 50
0.45354 4.8768e-15 0.00475665 0.221225 0.176792 0.143686 0.906434 0.0157391 60
0.458758 1.45089e-17 2.44581e-12 0.236905 0.213641 0.0906962 0.923713 0.0154682 60
0.450618 2.00948e-14 5.08399e-11 0.231273 0.184819 0.13329 0.929311 0.0184759 60
0.457473 1.18625e-12 2.02826e-05 0.218813 0.202993 0.120701 0.919916 0.0170006 60
0.456585 4.11022e-08 2.18108e-14 0.243835 0.175994 0.123586 0.927593 0.015248 60
0.453267 2.37292e-09 0.00915242 0.230763 0.191881 0.114937 0.919711 0.0148569 60
0.45821 2.66187e-17 4.559e-13 0.224661 0.163314 0.153814 0.940169 0.0130359 60
0.452956 4.147e-11 4.81022e-08 0.233409 0.16639 0.147245 0.922835 0.012272 60
0.455615 7.68284e-13 1.35238e-06 0.241413 0.203187 0.0997832 0.911797 0.0119497 60
0.454347 8.92986e-07 0.0206696 0.200674 0.203114 0.121195 0.906661 0.0113371 60
0.422061 0.0401963 0.000368439 0.231545 0.211689 0.09414 0.926558 0.0128816 60
