0.38445 0.246614 0.44719 0.233591 0.255792 0.228539 0.296127
0.403182 0.258758 0.410082 0.238967 0.228507 0.222639 0.312096
0.448526 0.246249 0.389257 0.24298 0.242892 0.294825 0.334275
0.370846 0.305304 0.393335 0.235055 0.262864 0.202143 0.296817
0.366309 0.318691 0.360797 0.225728 0.163326 0.224417 0.290403
