0.727176 0.0679288 0.191582 0.235136 0.0377936 1.01261 0.553652
0.475352 -inf -inf 0.127085 0.476568 -inf -nan
0.99409 0.671083 -inf 0.172365 -inf 0.0314185 -nan
0.410871 -inf -0.0689197 0.0665537 0.303379 0.487152 -nan
0.474739 -inf -0.121048 0.199125 -inf 0.151793 -nan
