1.14162 0.847324 -0.235424 0.558441 -0.121862 0.553596 0.626239
1.48707 0.457333 -inf 0.620659 1.07512 0.682577 -nan
1.3844 0.425327 -0.151399 0.822936 0.650504 0.952406 0.837853
1.61039 -inf 0.567537 0.627902 0.82821 0.737076 -nan
1.37709 0.244938 0.262213 0.84972 0.339993 0.879181 0.886491
