1.35366 0.146728 0.32915 0.267465 0.47864 0.630673 0.781396
1.20655 0.203834 0.425191 0.17517 0.148347 0.668602 0.709758
1.10745 -0.476048 1.06508 0.0647801 0.089904 0.584328 0.827398
1.30437 -inf 0.381724 -inf 0.471884 0.877502 -nan
1.33218 -inf 0.311337 0.393508 0.40462 0.743255 -nan
