0.0281541 -0.122523 -0.107437 0.22037 0.284509 0.510095 0.237158
0.26095 -0.205333 -0.0913937 0.380875 0.246154 0.308618 0.250688
0.285781 -0.0902506 -0.121295 0.28111 0.14984 0.20301 0.172718
-0.0259085 0.199718 -0.414843 0.274363 -0.042879 1.19815 0.45473
0.222831 -0.0512234 -0.119598 0.518182 0.174756 -inf -nan
