-nan -nan -nan -nan -nan -nan -nan 10
-nan -nan -nan -nan -nan -nan -nan 14
-nan -nan -nan -nan -nan -nan -nan 18
-nan -nan -nan -nan -nan -nan -nan 22
-nan -nan -nan -nan -nan -nan -nan 26
-nan -nan -nan -nan -nan -nan -nan 30
