0.384409 0.0134059 3.53261e-37 0.334527 2.0607e-27 0.267658 1.19684 10
0.384682 0.012724 3.20279e-37 0.334674 1.19957e-27 0.267921 1.19635 14
0.384819 0.0124066 2.68793e-37 0.334764 8.91763e-28 0.268011 1.19601 18
0.384914 0.012185 2.40328e-37 0.334829 7.3092e-28 0.268072 1.19576 22
0.384985 0.0120202 2.2274e-37 0.334878 6.34006e-28 0.268117 1.19557 26
0.385039 0.0118933 2.10839e-37 0.334916 5.69934e-28 0.268152 1.19543 30
