0.489499 0.0326102 3.22974e-46 0.477629 7.62039e-11 0.000261341 0.887509 0.756693

0.504083 1.80088e-11 2.85495e-33 0.495917 3.31084e-10 2.50679e-10 0.868217 0.723125

0.504246 2.67893e-05 4.31004e-31 0.49572 3.0831e-06 3.52284e-06 0.877484 0.735341

0.503775 0.000456721 1.57851e-29 0.493112 0.00257246 8.32899e-05 0.882573 0.742751

0.501823 0.000210303 2.5878e-29 0.490159 0.000139899 0.00766826 0.885035 0.746566

0.501177 0.000253003 3.95633e-30 0.488483 0.000104047 0.00998329 0.886754 0.748813

