0.409994 0.0538601 2.18656e-22 0.206987 0.157559 0.171599 1.01906 10
0.392891 0.0717278 1.47404e-15 0.210467 0.16044 0.164474 1.06306 14
0.383117 0.0831506 8.46998e-13 0.21133 0.15849 0.163912 1.07529 18
0.378885 0.0887515 1.08264e-08 0.209772 0.158323 0.164268 1.08617 22
0.373664 0.0948383 2.99058e-08 0.208686 0.158999 0.163813 1.0952 26
0.369831 0.0993129 6.79252e-07 0.208894 0.15787 0.164092 1.10377 30
