0.507392 6.36459e-15 4.21634e-07 7.89252e-06 2.33895e-05 0.492576 0.0760815 0.0595825

0.51146 3.35479e-15 0.000383673 0.000252144 7.51686e-08 0.487904 0.100306 0.0805822

0.512756 1.08434e-09 0.00192384 1.32311e-05 1.1198e-09 0.485307 0.121617 0.0985635

0.483858 2.04048e-17 0.000585087 0.0918402 8.64353e-06 0.423708 0.107834 0.0910261

0.512071 5.52993e-15 0.00117496 0.00171055 1.7866e-07 0.485043 0.103019 0.0843529

0.504281 8.55876e-16 0.000942738 0.000129616 0.0267514 0.467896 0.105956 0.0884326

