0.508665 1.52697e-76 2.14423e-88 6.54031e-22 0.131666 0.359669 0.645819 0.00643955 10
0.495992 1.84825e-70 5.28311e-95 0.0241731 0.202766 0.277068 0.692845 0.0103567 20
0.491534 9.95256e-89 1.82931e-92 0.0486732 0.116664 0.343129 0.708769 0.0130282 30
0.487372 2.27438e-36 2.40363e-92 0.0542096 0.132514 0.325905 0.715578 0.0115372 40
0.490254 6.79564e-90 4.09116e-95 0.0467518 0.170802 0.292192 0.72373 0.0129848 50
0.491256 4.95447e-87 8.54886e-88 0.0343966 0.19139 0.282958 0.727143 0.011314 60
0.485574 1.01048e-79 4.00205e-97 0.0678283 0.106256 0.340342 0.723405 0.0123643 70
0.490416 1.48752e-35 1.02936e-74 0.0534082 0.128338 0.327838 0.720461 0.0100057 80
0.485322 9.81842e-85 3.64002e-91 0.0760236 0.0398382 0.398816 0.721742 0.0121278 90
0.487355 2.42353e-89 9.2738e-84 0.0578618 0.160405 0.294378 0.718861 0.0116398 100
0.486343 1.34668e-39 1.86699e-84 0.0637911 0.0772933 0.372573 0.729113 0.0165201 110
0.486852 1.50995e-68 5.5414e-77 0.0445908 0.212178 0.25638 0.728253 0.0129369 120
0.486024 3.62491e-93 1.5033e-85 0.075911 0.0203732 0.417692 0.726611 0.0127212 130
0.482781 4.13467e-82 1.97699e-88 0.0722878 0.104543 0.340388 0.72203 0.00938248 140
0.486693 2.79995e-81 2.06867e-85 0.0528491 0.202353 0.258105 0.726528 0.0123622 150
0.485035 1.27992e-76 5.71888e-97 0.0610047 0.129505 0.324456 0.727639 0.00931227 160
