0.328596 0.146007 0.0212418 0.287927 5.21592e-54 0.216229 1.47437
0.335866 0.13951 0.00595918 0.298762 8.75263e-71 0.219903 1.42745
0.343163 0.128933 4.52022e-16 0.30479 1.74931e-86 0.223114 1.38517
0.350667 0.115376 1.41052e-32 0.307657 7.65482e-100 0.2263 1.34653
0.358085 0.101562 3.36054e-44 0.310536 3.50642e-109 0.229817 1.3111
0.365431 0.0875453 2.5483e-52 0.313455 1.33856e-115 0.233569 1.27855
0.372713 0.0733753 5.84768e-58 0.316437 6.75408e-120 0.237475 1.24857
0.379937 0.0591021 7.54805e-62 0.319494 1.18997e-122 0.241467 1.2209
0.387102 0.0447751 1.62409e-64 0.322637 2.77118e-124 0.245486 1.19529
0.394206 0.030446 2.36003e-66 0.325872 4.16642e-125 0.249476 1.17152
0.401241 0.0161731 1.11398e-67 0.329201 2.3676e-125 0.253385 1.14941
0.408192 0.0020333 5.20166e-69 0.332624 3.33348e-125 0.257151 1.12877
0.411367 1.99769e-23 4.58386e-81 0.335156 4.19974e-125 0.253476 1.10925
0.413839 1.46643e-44 7.04532e-94 0.337599 8.55437e-125 0.248563 1.09041
0.41624 3.35018e-63 2.24804e-105 0.340104 2.86126e-124 0.243657 1.07221
0.418579 1.26798e-79 1.11666e-115 0.342659 1.40632e-123 0.238762 1.05462
0.420863 4.19466e-94 6.36334e-125 0.345254 9.30857e-123 0.233883 1.0376
0.423097 6.92093e-107 3.17096e-133 0.347881 7.75362e-122 0.229022 1.02113
0.425288 3.51658e-118 1.09161e-140 0.350532 7.70926e-121 0.224181 1.00517
0.427438 3.63996e-128 2.11693e-147 0.3532 8.78002e-120 0.219362 0.989701
0.327784 0.144022 0.022038 0.288414 4.46454e-43 0.217742 1.47663
0.335018 0.137452 0.00665379 0.29931 7.65795e-61 0.221566 1.42981
0.342246 0.127113 2.88276e-15 0.305711 3.13127e-77 0.22493 1.38764
0.349728 0.113505 3.71154e-32 0.308579 1.49426e-91 0.228187 1.34909
0.35713 0.099665 4.30026e-44 0.311453 1.07286e-101 0.231752 1.31373
0.364463 0.0856439 1.84194e-52 0.314361 8.58546e-109 0.235531 1.28124
0.371734 0.0714916 2.69254e-58 0.317327 1.14283e-113 0.239447 1.2513
0.378946 0.0572564 2.43686e-62 0.320366 6.38204e-117 0.243431 1.22366
0.386098 0.0429872 3.96641e-65 0.323488 5.46285e-119 0.247427 1.19807
0.393187 0.0287353 4.61803e-67 0.326699 3.40544e-120 0.251379 1.17432
0.400205 0.0145597 1.80076e-68 0.330002 8.85035e-121 0.255234 1.15221
0.407116 0.000598817 3.89859e-70 0.333392 6.03822e-121 0.258893 1.13157
0.409841 4.55908e-26 1.72167e-83 0.335787 3.39234e-121 0.254372 1.11199
0.412304 3.60339e-47 2.20766e-96 0.338207 3.5844e-121 0.249489 1.09309
0.414698 9.11181e-66 6.16767e-108 0.340688 6.62087e-121 0.244614 1.07483
0.417032 3.80775e-82 2.75443e-118 0.343218 1.89756e-120 0.239751 1.05719
0.419311 1.3816e-96 1.43969e-127 0.345786 7.68216e-120 0.234903 1.04011
0.421541 2.48246e-109 6.68817e-136 0.348385 4.0822e-119 0.230074 1.02359
0.423728 1.36445e-120 2.17584e-143 0.351007 2.68799e-118 0.225265 1.00758
0.425875 1.51855e-130 4.03398e-150 0.353646 2.09609e-117 0.220479 0.992056
0.326954 0.142036 0.0228989 0.288864 2.55675e-31 0.219247 1.47905
0.334149 0.13539 0.00742296 0.299818 4.11092e-50 0.22322 1.43234
0.341299 0.125329 2.4798e-14 0.30663 3.50015e-67 0.226741 1.39028
0.348755 0.111679 1.2626e-31 0.3095 1.60784e-82 0.230066 1.35183
0.356136 0.09782 6.83003e-44 0.312367 1.62011e-93 0.233677 1.31655
0.363451 0.0838039 1.59856e-52 0.315264 2.47063e-101 0.237481 1.28412
0.370704 0.0696788 1.44942e-58 0.318214 7.99072e-107 0.241403 1.25423
0.377899 0.0554922 9.00467e-63 0.321233 1.31719e-110 0.245376 1.22663
0.385033 0.0412921 1.09037e-65 0.324331 3.89567e-113 0.249344 1.20106
0.392101 0.0271297 1.00394e-67 0.327516 9.54094e-115 0.253253 1.17732
0.399094 0.0130647 3.19541e-69 0.330791 1.08164e-115 0.25705 1.15522
0.405732 2.32981e-05 1.00465e-71 0.334087 3.27067e-116 0.260158 1.13458
0.408268 1.4819e-28 8.39361e-86 0.336412 8.15403e-117 0.25532 1.11494
0.410721 1.23666e-49 8.86812e-99 0.338807 4.31763e-117 0.250471 1.09598
0.413107 3.368e-68 2.13423e-110 0.341262 4.26854e-117 0.245631 1.07767
0.415433 1.51259e-84 8.43537e-121 0.343763 6.93346e-117 0.240804 1.05996
0.417706 5.86593e-99 3.98458e-130 0.346303 1.67273e-116 0.235992 1.04284
0.419931 1.11998e-111 1.7019e-138 0.348871 5.5367e-116 0.231198 1.02626
0.422113 6.50576e-123 5.16496e-146 0.351462 2.36181e-115 0.226426 1.0102
0.424256 7.61523e-133 9.04423e-153 0.354068 1.23558e-114 0.221676 0.994633
0.326106 0.140049 0.0238259 0.289278 9.90415e-19 0.220742 1.48162
0.333259 0.133326 0.00826822 0.300284 1.5156e-38 0.224863 1.43502
0.340323 0.123583 2.91731e-13 0.307547 2.78425e-56 0.228547 1.39309
0.347748 0.109897 5.63393e-31 0.310418 1.08283e-72 0.231938 1.35475
0.355102 0.0960279 1.363e-43 0.313279 1.36277e-84 0.235591 1.31956
0.362393 0.0820256 1.68246e-52 0.316164 3.57904e-93 0.239418 1.2872
0.369624 0.0679373 9.19439e-59 0.319096 2.57652e-99 0.243343 1.25737
0.376795 0.0538096 3.83167e-63 0.322094 1.16184e-103 0.247302 1.2298
0.383904 0.0396898 3.38911e-66 0.325168 1.11125e-106 0.251238 1.20426
0.390945 0.0256288 2.43235e-68 0.328325 1.00919e-108 0.255101 1.18053
0.397907 0.0116875 6.23621e-70 0.33157 4.7435e-110 0.258835 1.15843
0.404132 2.25704e-07 1.26348e-73 0.334734 5.81568e-111 0.261134 1.13779
0.406648 6.86352e-31 5.32934e-88 0.337032 6.37111e-112 0.25632 1.11809
0.40909 5.91141e-52 4.57074e-101 0.339401 1.62821e-112 0.251509 1.09908
0.411466 1.68687e-70 9.31605e-113 0.341826 8.32636e-113 0.246708 1.08071
0.413783 7.92525e-87 3.20634e-123 0.344297 7.43027e-113 0.241919 1.06295
0.416048 3.20173e-101 1.34819e-132 0.346805 1.03824e-112 0.237147 1.04578
0.418266 6.33967e-114 5.22028e-141 0.349341 2.08527e-112 0.232393 1.02915
0.420442 3.80332e-125 1.45859e-148 0.351897 5.62488e-112 0.227661 1.01305
0.42258 4.58125e-135 2.3829e-155 0.354469 1.93037e-111 0.222951 0.997434
0.325239 0.138062 0.024817 0.289652 9.48306e-06 0.22222 1.48435
0.33235 0.131259 0.00919108 0.300707 4.213e-26 0.226493 1.43787
0.339316 0.121877 4.74975e-12 0.308463 1.81173e-44 0.230345 1.39607
0.346705 0.108161 3.34749e-30 0.311334 5.25377e-62 0.2338 1.35785
0.354027 0.0942895 3.4622e-43 0.314188 7.31087e-75 0.237495 1.32276
0.361289 0.0803094 2.17061e-52 0.31706 2.97064e-84 0.241341 1.29048
0.368492 0.0662672 6.93226e-59 0.319975 4.33576e-91 0.245266 1.2607
0.375634 0.0522083 1.89005e-63 0.322951 4.93093e-96 0.249207 1.23317
0.382712 0.0381795 1.19692e-66 0.325999 1.42076e-99 0.25311 1.20766
0.38972 0.0242318 6.59062e-69 0.329127 4.49655e-102 0.256921 1.18395
0.396645 0.0104271 1.34156e-70 0.332339 8.29599e-104 0.260589 1.16186
0.402478 2.06199e-09 1.65012e-75 0.335377 3.85705e-105 0.262144 1.1412
0.40498 4.53229e-33 4.42245e-90 0.337649 1.78876e-106 0.257371 1.12145
0.40741 3.92988e-54 3.02772e-103 0.339988 2.11775e-107 0.252602 1.10239
0.409774 1.1428e-72 5.13442e-115 0.342383 5.39706e-108 0.247843 1.08397
0.412081 5.46769e-89 1.51329e-125 0.344821 2.55755e-108 0.243097 1.06617
0.414337 2.24301e-103 5.5768e-135 0.347295 2.00633e-108 0.238368 1.04895
0.416547 4.49591e-116 1.92958e-143 0.349796 2.37596e-108 0.233657 1.03227
0.418716 2.72267e-127 4.89778e-151 0.352316 3.94655e-108 0.228968 1.01612
0.420847 3.3026e-137 7.37291e-158 0.354851 8.66852e-108 0.224303 1.00046
