0.477828 2.1686e-16 1.14903e-11 0.209231 0.104309 0.208631 0.831126 0.00546626 10
0.465912 5.39022e-15 3.4791e-12 0.14837 0.142687 0.24303 0.808296 0.00602639 10
0.471271 1.89721e-27 1.09287e-16 0.177455 0.122917 0.228357 0.84366 0.00941044 10
0.477905 1.95377e-35 4.63783e-21 0.237631 0.100273 0.184191 0.837426 0.00527044 10
0.481256 2.05953e-33 0.000294587 0.255917 0.0967858 0.165747 0.817641 0.00525721 10
0.476925 7.82718e-23 0.00185658 0.212838 0.107183 0.201198 0.823785 0.00392694 10
0.478497 1.08548e-18 4.06273e-20 0.260622 0.0899838 0.170897 0.832943 0.00527333 10
0.482733 1.29101e-09 2.31802e-09 0.29137 0.064173 0.161723 0.81669 0.00473945 10
0.474054 2.52355e-11 6.82924e-17 0.200288 0.109222 0.216436 0.824998 0.00583137 10
0.474756 1.12076e-39 1.51693e-06 0.221038 0.118874 0.18533 0.823368 0.00752782 10
0.477756 2.79414e-49 3.52085e-15 0.204721 0.100519 0.217005 0.846532 0.00575933 10
0.475197 2.96435e-07 1.93778e-08 0.189505 0.120743 0.214554 0.863769 0.00762381 20
0.461983 5.27538e-05 9.98501e-07 0.130416 0.160515 0.247033 0.836993 0.00834025 20
0.467947 2.87324e-16 3.25377e-12 0.165113 0.134257 0.232683 0.875603 0.0113758 20
0.47351 4.36977e-28 1.87795e-15 0.211603 0.120043 0.194844 0.868305 0.00730643 20
0.475136 3.58211e-25 0.0322917 0.217231 0.0979417 0.1774 0.847748 0.00706485 20
0.471934 1.36212e-15 0.0305726 0.178206 0.109149 0.210139 0.854039 0.00578904 20
0.475413 1.10529e-07 3.47027e-17 0.237193 0.107102 0.180291 0.865827 0.00704713 20
0.479387 0.000458782 0.00310056 0.274087 0.0756504 0.167317 0.847984 0.00659944 20
0.468504 0.00220201 1.79216e-11 0.174605 0.128322 0.226367 0.853874 0.00806453 20
0.470451 3.15791e-34 0.0185668 0.189522 0.124912 0.196548 0.856271 0.00959696 20
0.474434 5.43935e-42 1.26306e-08 0.188626 0.112036 0.224904 0.881435 0.00770227 20
0.471549 0.00429328 1.89128e-07 0.187301 0.122228 0.214629 0.874793 0.00870887 30
0.454595 0.00970706 1.04556e-05 0.132917 0.157883 0.244887 0.846895 0.00949111 30
0.466789 4.47801e-11 2.22835e-10 0.164307 0.135344 0.233559 0.886604 0.012707 30
0.472121 3.98649e-24 4.77054e-14 0.206238 0.124461 0.197181 0.879175 0.00825381 30
0.47312 8.588e-22 0.0442275 0.206257 0.0959511 0.180444 0.858405 0.00803689 30
0.470113 3.0593e-12 0.043991 0.168587 0.104543 0.212766 0.864651 0.00657483 30
0.471413 0.00427116 2.5379e-16 0.234341 0.108951 0.181024 0.876269 0.00816728 30
0.470111 0.012088 0.00962155 0.268965 0.0718428 0.167372 0.857769 0.00771886 30
0.461183 0.0115492 2.47954e-10 0.174751 0.127197 0.22532 0.864079 0.00889298 30
0.468873 1.23434e-30 0.0297751 0.181403 0.121389 0.198561 0.867291 0.0109901 30
0.473521 4.29835e-37 1.97097e-06 0.188983 0.112546 0.224947 0.89267 0.0090161 30
0.468213 0.00877457 3.03057e-07 0.187602 0.121658 0.213752 0.879235 0.00916853 40
0.451701 0.0135734 3.22795e-05 0.133038 0.157439 0.244216 0.850801 0.00987346 40
0.46652 6.39108e-10 9.08402e-10 0.163547 0.136201 0.233732 0.890701 0.0130847 40
0.471665 1.03804e-22 1.22686e-13 0.203737 0.126488 0.198109 0.883322 0.0086403 40
0.472488 1.82347e-20 0.0482527 0.202831 0.095257 0.181171 0.862468 0.00845595 40
0.469494 4.69e-11 0.0486274 0.165297 0.103179 0.213402 0.868603 0.00702392 40
0.467284 0.0101042 2.20844e-16 0.234511 0.107952 0.180149 0.880353 0.00860037 40
0.467151 0.0155968 0.0129618 0.265711 0.0704475 0.168132 0.86176 0.00808873 40
0.458513 0.0149223 5.8864e-10 0.174319 0.12726 0.224985 0.868111 0.00932949 40
0.468494 1.9603e-29 0.0323901 0.179087 0.121106 0.198923 0.871503 0.0114283 40
0.473129 1.66917e-35 8.00444e-06 0.18789 0.113572 0.225402 0.897169 0.00954702 40
0.466458 0.0112337 3.30705e-07 0.187577 0.121433 0.213298 0.881697 0.0093793 50
0.450044 0.0158211 5.32394e-05 0.133808 0.156749 0.243525 0.852885 0.0101405 50
0.466346 4.64265e-09 1.96391e-09 0.163182 0.136666 0.233806 0.892907 0.0134003 50
0.471487 7.92008e-22 2.59231e-13 0.203101 0.127173 0.198239 0.885409 0.00887784 50
0.472063 7.58315e-20 0.0510456 0.200829 0.0944589 0.181603 0.864492 0.00864375 50
0.469198 2.85695e-10 0.0512034 0.163452 0.102231 0.213916 0.870704 0.00714007 50
0.465272 0.0129378 2.46951e-16 0.234446 0.107686 0.179657 0.882586 0.00886787 50
0.465546 0.01757 0.0146904 0.264046 0.0696595 0.168488 0.863832 0.00834114 50
0.457034 0.0169125 1.24316e-09 0.17416 0.127034 0.22486 0.870118 0.00951864 50
0.468215 9.16772e-29 0.0345076 0.176987 0.120908 0.199383 0.873702 0.0116726 50
0.472958 2.31975e-34 2.73444e-05 0.187538 0.113938 0.225539 0.899237 0.00978524 50
0.465243 0.012861 4.01156e-07 0.187918 0.121112 0.212865 0.882836 0.0095534 60
0.449138 0.017043 7.55988e-05 0.133945 0.156539 0.24326 0.853974 0.0103107 60
0.466257 1.38315e-08 2.76052e-09 0.163119 0.136811 0.233813 0.894099 0.0135438 60
0.471358 2.16457e-21 4.33229e-13 0.202618 0.127611 0.198412 0.886597 0.00894307 60
0.471844 2.00715e-19 0.0523627 0.199821 0.0941389 0.181834 0.86562 0.00871882 60
0.46899 5.31539e-10 0.052895 0.16232 0.101662 0.214132 0.871848 0.00734119 60
0.464045 0.0147417 2.74722e-16 0.234712 0.107277 0.179224 0.883786 0.00903425 60
0.464545 0.0188567 0.0155268 0.263491 0.0691061 0.168474 0.864957 0.00852065 60
0.456211 0.0179553 1.63446e-09 0.17418 0.126954 0.224701 0.871239 0.00967573 60
0.468118 2.34025e-28 0.0351624 0.176458 0.120849 0.199413 0.874914 0.0118194 60
0.472857 9.0608e-34 4.99661e-05 0.187496 0.114048 0.225549 0.900435 0.00995853 60
