0.458506 7.05766e-40 3.16343e-62 0.167978 0.131552 0.241963 0.939223 0.210215 10
0.455235 1.24684e-42 1.07923e-53 0.179016 0.132773 0.232977 0.943426 0.221908 20
0.455572 8.40591e-37 5.8266e-35 0.176749 0.133848 0.233831 0.942501 0.220838 30
0.455627 6.11522e-42 4.76486e-33 0.176736 0.133731 0.233906 0.942349 0.220533 40
0.455661 2.32621e-39 1.29738e-32 0.176703 0.13368 0.233956 0.942262 0.220342 50
0.455679 4.92577e-39 3.19637e-30 0.176671 0.13365 0.234001 0.942185 0.220207 60
0.455693 9.08355e-41 1.08619e-30 0.176654 0.133626 0.234027 0.94213 0.220112 70
0.455709 5.05319e-40 5.03637e-29 0.176641 0.133607 0.234043 0.942111 0.220038 80
0.455713 9.25232e-40 6.09731e-30 0.176632 0.133596 0.234059 0.942076 0.219983 90
0.45572 7.06285e-41 8.49079e-29 0.176627 0.133586 0.234067 0.942053 0.219938 100
0.455727 1.55777e-40 1.07616e-28 0.17662 0.133569 0.234084 0.94204 0.2199 110
0.455731 1.75061e-39 2.26457e-29 0.176614 0.133565 0.23409 0.94203 0.219868 120
0.455735 6.04992e-41 1.67721e-28 0.176608 0.133561 0.234096 0.942018 0.219842 130
0.455739 4.30807e-40 3.52255e-29 0.176605 0.133553 0.234103 0.942009 0.21982 140
0.455742 7.40206e-40 1.91537e-28 0.176601 0.133549 0.234108 0.942 0.219801 150
0.455743 1.25743e-40 1.06974e-28 0.176599 0.133547 0.234111 0.94199 0.219785 160

