0.353078 0.66057 0.521795 0.31051 0.632279 0.555444 0.38123
0.104272 0.057324 0.0692288 0.013483 0.0158178 0.211193 0.0334143
0.0484965 0.0765202 0.0461861 0.0113243 0.0191514 0.0891723 0.0341578
0.215081 0.208956 0.0732103 0.213695 0.026921 0.0699332 0.121863
