1.11671 1.113 0.531415 1.11671 1.11672 1.11668 1.11668
1.10924 0.37227 0.0444403 0.491771 0.556547 0.924343 0.739033
0.21391 0.124277 0.00929069 0.0153043 0.225964 0.0733525 0.105275
0.528457 0.159497 0.0642851 0.384028 0.0602665 0.0152659 0.24631
